scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
6699,-0.07709043488340621,-0.011610856716639844,0.9258061246516037,0.9884562891552565
6700,-0.03734321702129324,-0.030328876914922476,0.9633454420494184,0.9701264288912882
6701,-0.020338160205723852,-0.022859716611497785,0.9798672651594214,0.9773995870823904
6702,-0.01866195136493428,0.2103776844059859,0.9815111046563427,1.2341440889223927
6703,0.04372017181751012,-0.07593486171074595,1.0446899802845762,0.9268765797478122
6704,-0.05821848398100036,0.10267431285184525,0.9434437975606546,1.1081304464538655
6705,-0.006464664422459736,-0.0364156113079371,0.9935561865648473,0.9642394613700088
6706,-0.13061927517796287,0.20035717478910747,0.8775518165571236,1.2218390903515215
6707,-0.024011236588672682,-0.06613292278312029,0.9762747396985949,0.9360064394414043
6708,-0.12608052279239737,-0.36827992989150415,0.8815438595522175,0.6919234645160307
6709,0.024290644022864478,-0.060944208168018155,1.0245880650163095,0.9408757314924189
6710,-0.10429661131028205,0.07824862208895153,0.900958023445079,1.0813914830603506
6711,0.011899344759791229,-0.19605109883505395,1.011970423613455,0.8219702318837505
6712,0.022410086137488353,0.0532359778741822,1.02266307844303,1.0546784965460465
6713,-0.0010006021072361745,-0.1317846318607315,0.9989998983281262,0.8765297513341603
6714,0.001630921459464068,0.07710998398371934,1.0016322521351784,1.0801608702553378
6715,0.0860576182672444,-0.15942321627042783,1.0898691228664372,0.8526354334115714
6716,0.033235528452531644,-0.04504238637667085,1.0337939984700886,0.9559569614225013
6717,-0.07172519266613807,0.000258869640878609,0.9307866476653929,1.0002589031505156
6718,-0.054128004709917146,-0.024833219631745174,0.9473108384914432,0.9754725881398372
6719,-0.015524307694134619,-0.1458036174680624,0.9845955732128097,0.8643274253270741
6720,0.06620409062010404,-0.10871803744319807,1.0684447544680387,0.8969832975491928
6721,-0.0741386632449496,0.002998262152590081,0.9285429301383291,1.0030027614361112
6722,0.01809067557843231,-0.05654542729517084,1.0182553030924415,0.9450235536561229
6723,0.16827160471709163,-0.19575638372861437,1.1832579454473315,0.822212514628569
6724,0.042519422356482275,-0.04787768351978238,1.0434363221690885,0.9532503781778777
6725,0.03305573808291762,0.06714047574108795,1.0336081489724742,1.0694456988002685
6726,0.024414045690795173,0.01945440093871699,1.0247145086939944,1.0196448709516241
6727,-0.03976516399441697,0.16265688919359694,0.9610150936012778,1.176632904956116
6728,0.01174625466134567,-0.2515237534085374,1.0118155128196369,0.7776149863839347
6729,-0.08479374472018218,-0.021716042381413322,0.9187017519483619,0.9785180532611928
6730,0.005236784618740435,-0.06927694312645194,1.0052505205422022,0.9330682374580256
6731,0.044921346723048705,0.016584084986001422,1.0459455896252088,1.0167223642776655
6732,0.11920750427317778,0.0012864742286796543,1.1266036691108852,1.0012873020916202
6733,-0.03293452752411066,0.08493228825699939,0.9676019088078391,1.0886433502639403
